id,publisher,title,author,article_url,tickers,amp_url,image_url,description,keywords,sentiment,date,time
VRW8Y2-zar_ZmfI60oC7BfAelEgB2xarxiRkUPs_j6w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Chart Storm: 6 Strong Technical Set-Ups for Q4,Andrew Rocco,https://www.zacks.com/commentary/2162982/chart-storm-6-strong-technical-set-ups-for-q4,"['AMD', 'MSFT', 'CME', 'TSLA', 'CCJ', 'SMCI', 'MBLY', 'PLTR']",https://www.zacks.com/amp/commentary/2162982/chart-storm-6-strong-technical-set-ups-for-q4,https://staticx-tuner.zacks.com/images/articles/main/f5/48899.jpg,"Open-minded investors will find several reasons to be bullish equities into Q4, including seasonality, sentiment, and Fed pivot potential. As a result, investors should pay attention to the many bullish set-ups emerging.",No keywords,0.225,2023-10-10,12:00:00
pHD6MBulTdHtNKIW71c0vkcJJSM9KczXJtYbmZBgB6A,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Wall Street Breakfast: All-Out War,Wall Street Breakfast,https://seekingalpha.com/article/4639913-wall-street-breakfast-all-out-war,"['NOC', 'LHX', 'HII', 'LMT', 'GD', 'GM', 'F', 'TSLA', 'MSFT', 'AAPL', 'GOOG', 'GOOGL', 'AMZN', 'META', 'BAC', 'PCG', 'WW', 'TFC', 'JOBY', 'U', 'IBM']",No URL provided,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/98164604/image_98164604.jpg?io=getty-c-w1536,"This article covers escalating Middle East tensions and resulting defense stock moves, UAW strike at Mack Trucks, Europe's scrutiny of Apple & Microsoft, Country Garden's default warning.",No keywords,0.0,2023-10-10,11:30:36
IxlyB2A4KrGIT8Pbx7jyR6lklOPceEuvLZgG8zN4lDA,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Only 29% of S&P 500 Stocks Are Beating the Index. Here's What It Means for Your Portfolio,newsfeedback@fool.com (Daniel Foelber),https://www.fool.com/investing/2023/10/10/invest-sp-500-stocks-market-portfolio/,"['GOOGL', 'AMZN', 'NVDA', 'RCL', 'META', 'TSLA', 'GE', 'FDX', 'CRM', 'AMD', 'PHM', 'BKNG', 'PANW', 'ADBE', 'CCL', 'LRCX', 'GOOG', 'ANET', 'WST', 'ON', 'ABNB']",No URL provided,https://g.foolcdn.com/editorial/images/749874/gettyimages-1430486612.jpg,"Big gains from Nvidia, Meta Platforms, Tesla, Amazon, and Alphabet are driving the S&P 500's strong year.",['investing'],0.21666666666666665,2023-10-10,11:15:00
MyC__AXumPQoCsCyq57J2m90Ze-_KxxPq1a_gNP7MSo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",1 Green Flag and 1 Red Flag for Lucid Group's Future,newsfeedback@fool.com (Leo Sun),https://www.fool.com/investing/2023/10/10/1-green-flag-and-1-red-flag-for-lucid-group-future/,"['LCID', 'TSLA']",No URL provided,https://g.foolcdn.com/editorial/images/750171/lucid-air-exterior-04.jpg,The luxury electric vehicle maker is still suffering growing pains.,['investing'],0.0,2023-10-10,10:05:00
A6Nu7yXagw4DvD0Zl-ToTIck5e8iC_n3zzFqqQPSYuI,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Cathie Wood's Ark Invest Is Selling Tesla and Nvidia, and Buying 1 Little-Known Artificial Intelligence (AI) Growth Stock",newsfeedback@fool.com (Trevor Jennewine),https://www.fool.com/investing/2023/10/10/cathie-wood-selling-nvidia-tesla-buying-1-ai-stock/,"['NET', 'TSLA', 'NVDA']",No URL provided,https://g.foolcdn.com/editorial/images/750047/artificial-intelligence-13.jpg,"Investors might not see Cloudflare as an AI stock, but the cloud computing company stands to benefit greatly from growing demand for the technology.",['investing'],0.8,2023-10-10,09:45:00
Nuzrj7lzzhn1-RKSKZSp7Uc7EpxGKOvZ_zPV_6ixkDc,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","1 Stock-Split AI Growth Stock to Buy Now Before It Soars 860%, According to Cathie Wood's Ark Invest",newsfeedback@fool.com (Trevor Jennewine),https://www.fool.com/investing/2023/10/10/1-stock-split-ai-stock-to-buy-before-it-soars-860/,['TSLA'],No URL provided,https://g.foolcdn.com/editorial/images/749934/growth-3.jpg,Popular fund manager Cathie Wood sees substantial upside for Tesla shareholders in the coming years.,['investing'],0.6,2023-10-10,09:15:00
6kqTlS-w5ff1EEpRVxVW6TFJiIJqUhLJNI1PdTH4xZA,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Tesla's Future: Morgan Stanley's Adam Jonas Foresees Car, Smartphone Convergence",Anan Ashraf,https://www.benzinga.com/analyst-ratings/analyst-color/23/10/35153971/teslas-future-morgan-stanleys-adam-jonas-foresees-car-smartphone-convergence,['TSLA'],https://www.benzinga.com/amp/content/35153971,"https://cdn.benzinga.com/files/images/story/2023/Stuttgart,,Germany,-,08-11-2023:,Person,Holding,Smartphone,With,Logo,Of_0.jpeg?width=1200&height=800&fit=crop","Morgan Stanley analyst Adam Jonas sees the lines between the automobile and mobile device market blur away as cars become increasingly defined by their software. This, he believes, will have implications for EV giant Tesla Inc (NASDAQ:TSLA). 
Positive Outlook: Jonas has maintained an ""overweight"" rating on Tesla stock with a price target of $400.
The Tesla Thesis: Jonas believes it’s not too early for Tesla investors to consider the implications of the blurring lines between the two market segments of automobiles and mobile devices.
The vehicle is now increasingly defined by its software and the key attributes of the connected vehicle include the primary hardware of a smartphone be it ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Reiteration', 'Tech']",0.1878787878787879,2023-10-10,05:07:32
nFJy2def2tMt6xn4qa3D7PQtK5ZgH3G7qlglYTpEZnc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Tesla (TSLA) Stock Slides as Market Rises: Facts to Know Before You Trade,Zacks Equity Research,https://www.zacks.com/stock/news/2162956/tesla-tsla-stock-slides-as-market-rises-facts-to-know-before-you-trade,['TSLA'],https://www.zacks.com/amp/stock/news/2162956/tesla-tsla-stock-slides-as-market-rises-facts-to-know-before-you-trade,https://staticx-tuner.zacks.com/images/default_article_images/default36.jpg,"Tesla (TSLA) reachead $259.67 at the closing of the latest trading day, reflecting a -0.33% change compared to its last close.",No keywords,0.25,2023-10-09,21:45:18
73jgnCUch2Eq1cbrBje8O9Pr1EKTxVoacsRkrld5Gbc,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Why ParaZero Technologies Shares Are Trading Higher By Over 100%? Here Are Other Stocks Moving In Monday's Mid-Day Session,Lisa Levin,https://www.benzinga.com/news/23/10/35149464/why-parazero-technologies-shares-are-trading-higher-by-over-100-here-are-other-stocks-moving-in-mond,"['AAOI', 'GROM', 'ELIQ', 'MRTX', 'FEMY', 'FBYD', 'MBLY', 'TNGX', 'SNT', 'CFRX', 'SGLY', 'NWLI', 'TTOO', 'HUBC', 'USEG', 'EVA', 'TMPO', 'BMY', 'SFT', 'SVRE', 'CPE', 'WINT', 'PGY', 'LMT', 'VCNX', 'PEV', 'NOC', 'SLNG', 'HOLO', 'WW', 'TSLA', 'ADXN', 'PRZO', 'LAC', 'RPTX', 'SPRU', 'VIVK', 'KBNT', 'AWIN', 'MTEK', 'NNOX', 'ZJYL', 'WHLR', 'XPEV', 'TSBX', 'KMDA', 'WNW', 'LQR']",https://www.benzinga.com/amp/content/35149464,https://cdn.benzinga.com/files/images/story/2023/10/09/image9.jpg?width=1200&height=800&fit=crop,"Gainers

ParaZero Technologies Ltd. (NASDAQ: PRZO) shares jumped 106% to $2.3901 after the company announced an Australian regulator approved first commercial drone flights in populated areas and near people using ParaZero safety systems.
HUB Cyber Security Ltd. (NASDAQ: HUBC) shares jumped 60.5% to $0.3836.
Phoenix Motor Inc. (NASDAQ: PEV) climbed 48% to $1.48. Phoenix Motor said its EdisonFuture subsidiary launched new Proton Exchange Membrane (PEM) solutions for green hydrogen products and production.
Maris-Tech Ltd.  (NASDAQ: MTEK) shares climbed 21.1% to $1.2110. Maris-Tech announced its participation in the upcoming Milipol Paris 2023 at the Paris Norde Villepinte exhibition.
Senstar Technologies Ltd. (NASDAQ: SNT) surged 20.5% to $1.35.
AERWINS Technologies Inc. (NASDAQ: AWIN) gained 19.5% to $0.1688. AERWINS Technologies said its board approved the establishment of a United States subsidiary in Los Angeles, California to pursue the redesign of its XTURISMO Ltd Edition prototype 1 hoverbike.
Windtree Therapeutics, Inc. (NASDAQ: WINT) climbed 13.3% to $1.3601.
Jin Medical International Ltd. (NASDAQ: ZJYL) rose 16% to $15.93.
T2 Biosystems, Inc. (NASDAQ: TTOO) climbed 17% to $0.3075.
Vivakor, Inc. (NASDAQ: VIVK) gained 15.6% to $0.96.
Singularity Future Technology Ltd. (NASDAQ: SGLY) jumped 15.3% to $0.68.
National Western Life Group, Inc. (NASDAQ: NWLI) climbed 13.8% to $474.69 after the company inked a definitive merger deal with Prosperity Life Group for about $1.9 billion in an all-cash transaction.
U.S. Energy Corp. (NASDAQ:","['News', 'Penny Stocks', 'Small Cap', 'Intraday Update', 'Markets', 'Movers', 'Trading Ideas']",0.08057851239669421,2023-10-09,17:30:06
mKcmjX8mMvMTfg8HHfhOLu9sOJqBETmOWwhkqwkOk78,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",BYD: The 'Better Tesla' Is A Bargain,Jonathan Weber,https://seekingalpha.com/article/4655675-byd-better-tesla-bargain,"['BRK.A', 'BRK.B', 'NIO', 'TSLA', 'XPEV']",No URL provided,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1648458189/image_1648458189.jpg?io=getty-c-w1536,BYD (BYDDF) is growing at a much faster rate and is expected to overtake Tesla in pure BEV sales this quarter. Read why I'm bullish on the stock.,No keywords,0.10476190476190476,2023-12-03,16:24:24
32fpfdEH6QVLnyhDu0zfDQcguDuymMHNne4lgo3yui4,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",'Hard To Argue Against' Tesla's Cybertruck But Rivian Has An 'Incredibly Compelling' Product In RIT: Analyst,Shanthi Rexaline,https://www.benzinga.com/analyst-ratings/analyst-color/23/12/36061625/hard-to-argue-against-teslas-cybertruck-but-rivian-has-an-incredibly-compelling-pro,['TSLA'],https://www.benzinga.com/amp/content/36061625,https://cdn.benzinga.com/files/images/story/2023/San-Jose--Ca--Usa---November-25--2023-Te_0.jpeg?width=1200&height=800&fit=crop,"Tesla, Inc. (NASDAQ:TSLA) shares fell in the two straight sessions that followed the release of its much-awaited to Cybertruck, with the disgruntled lot pointing to the higher-than-expected pricing. An analyst at sell-side firm Canaccord Genuity said that the newest vehicle from the electric vehicle maker’s stable is as polarizing as company CEO Elon Musk.
Mixed Views: “It’s hard to argue against its genius and its performance,” said Canaccord’s George Gianarikas in a CNBC interview. The latest pickup truck’s performance metrics are “incredible,” he added. He noted that the Cybertruck beat a Porsche 911 “off the line” while towing another Porsche 911, and cited reviews that said that the former vehicle’s turning radius is “incredible.” 
“It’s just a car that will probably change the landscape of our roads,” the analyst said of the ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Equities', 'Top Stories']",0.2675925925925926,2023-12-03,15:51:25
g7jmr-yQinKxyaJkMSGBWW8wye61pf8IMyyCSb5BdBg,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Apple Is Far Less Important to Berkshire Hathaway Than You Think,newsfeedback@fool.com (Daniel Foelber),https://www.fool.com/investing/2023/12/03/apple-is-far-less-important-to-berkshire-hathaway/,"['BRK.B', 'BRK.A', 'AAPL', 'UNP', 'NSC', 'META', 'GOOGL', 'TSLA', 'AMZN', 'CSX', 'GOOG']",No URL provided,https://g.foolcdn.com/editorial/images/756765/gettyimages-1652005987-1200x800-5b2df79.jpg,What is Warren Buffett-led Berkshire Hathaway really worth?,['investing'],0.3,2023-12-03,15:32:00
NbSRJtm56eqkxBRGajwZkysVA99Ay_mVtZbxO0sw0kQ,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Tesla Dug Its Own Grave With the Cybertruck. Or Did It?,newsfeedback@fool.com (Neil Rozenbaum),https://www.fool.com/investing/2023/12/03/tesla-dug-its-own-grave-with-the-cybertruck-or-did/,['TSLA'],No URL provided,https://g.foolcdn.com/editorial/images/756889/tesla-cybertruck-on-road.png,Here's everything you need to know about the electric vehicle maker's week.,['investing'],0.0,2023-12-03,15:30:00
XyytZFYdDPMh6PGHsqyV1XHcSmI8pGHQkBbOfWIqeuA,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",These 3 Stocks Might Be Getting a Little Too Expensive,newsfeedback@fool.com (Neil Patel),https://www.fool.com/investing/2023/12/03/these-3-stocks-are-getting-a-little-too-expensive/,"['AAPL', 'CMG', 'TSLA']",No URL provided,https://g.foolcdn.com/editorial/images/756650/mobile-stock-trading.jpg,"Investors should practice patience, adding these companies to their watch lists.",['investing'],0.0,2023-12-03,15:10:00
ljyh1DTtmDTkxYqyUv70H-demsqHU1rFhUUjjEUnsKA,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Despite Trade Barriers, Chinese EVs Will Pose Major Threat To American Automakers, Say Experts: 'Picture A Modern Day Godzilla'",Bibhu Pattnaik,https://www.benzinga.com/news/23/12/36061505/despite-trade-barriers-chinese-evs-will-pose-major-threat-to-american-automakers-say-experts-picture,"['F', 'GM', 'TSLA']",https://www.benzinga.com/amp/content/36061505,https://cdn.benzinga.com/files/images/story/2023/12/03/shutterstock_2248023209.jpg?width=1200&height=800&fit=crop,"While Chinese electric vehicles (EVs) have been gaining popularity globally, their entry into the U.S. market has been notably restricted.
What Happened: A report by the Wall Street Journal sheds light on the trade barriers set up by the federal government, which have effectively limited the presence of these affordable EVs in the American automotive landscape.
Initiated by former President Donald Trump, the 25% tariff on Chinese auto imports has been a significant hurdle. This policy was further reinforced by President Joe Biden, who also excluded Chinese EVs from the advantageous ""Buy America"" credits.
These measures have created a challenging environment for Chinese automakers to compete in the U.S., contrasting with their growing market presence elsewhere.
Despite these obstacles, the global influence of Chinese automakers continues to expand, raising concerns among U.S. officials about the long-term effectiveness of these trade barriers.
""China is determined to dominate the electric-vehicle market by using unfair trade practices, but I will not let them,"" Biden assured auto-union workers in Illinois in November.
China's automotive prowess is evident as it is set to surpass Japan ...","['News', 'Top Stories']",0.07797619047619048,2023-12-03,14:59:10
XSHyrKLD2QcR8Ik7U1unrW2vGGXTw_bk7fEHPEDC68o,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",1 Growth Stock to Buy and Hold in a Market Downturn: Examining Tesla's Resilience Beyond EV Dominance,newsfeedback@fool.com (RJ Fulton),https://www.fool.com/investing/2023/12/03/1-growth-stock-to-buy-and-hold-in-a-market-downtur/,"['TSLA', 'F', 'RIVN']",No URL provided,https://g.foolcdn.com/editorial/images/756701/investor-trader-chart-graph-stock-point-growth-profit-loss-1200x800-5b2df79.jpg,"In the turbulent seas of economic uncertainty, Tesla emerges as the growth stock to buy and hold for a resilient future.",['investing'],0.1,2023-12-03,13:54:00
WhmVN1DIuZ0cL5ymN9Pv2M6KZjcskEry3wYaq_RTTR0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","This Artificial Intelligence (AI) Company Could Be the Next to Join Apple, Microsoft, Amazon, and Alphabet in the $1 Trillion Club, According to Wall Street",newsfeedback@fool.com (Adam Spatacco),https://www.fool.com/investing/2023/12/03/this-artificial-intelligence-ai-company-could-be-t/,['TSLA'],No URL provided,https://g.foolcdn.com/editorial/images/755190/people-working-on-a-car-assmebly-line.jpg,Ron Baron thinks Tesla's autonomous driving technology could be worth $100 billion in revenue per year.,['investing'],0.35,2023-12-03,11:48:00
cfzd_2RtsU4fhmBETqAIthhp_9X9gYj1e3-1dS5wvOY,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Is Nobody Talking About This Stock That's Tripled in 5 Years?,newsfeedback@fool.com (Daniel Miller),https://www.fool.com/investing/2023/12/03/why-is-nobody-talking-about-this-stock-thats-tripl/,"['RACE', 'TSLA', 'F', 'GM', 'RIVN']",No URL provided,https://g.foolcdn.com/editorial/images/756665/ferrari_puro.jpg,"Savvy investors have enjoyed Ferrari's gains over the past few years, but many mistakenly brush this luxury company aside.",['investing'],0.1375,2023-12-03,10:12:00
UMbqQssI0KY6laFoQrkrhBmFonWMIfczSoocLpeGKeM,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Abbott Laboratories: A 'Must-Have' In A Defensive Dividend Growth Portfolio,Millennial Dividends,https://seekingalpha.com/article/4655625-abbott-laboratories-a-must-have-in-a-defensive-dividend-growth-portfolio,"['AAPL', 'ABBV', 'AMZN', 'CL', 'GOOG', 'GOOGL', 'JNJ', 'LLY', 'META', 'MRK', 'MSFT', 'NOBL', 'NVDA', 'NVO', 'PFE', 'RSP', 'SPY', 'TSLA', 'ABT']",No URL provided,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1450931952/image_1450931952.jpg?io=getty-c-w1536,"Abbott Laboratories had a difficult last three years, with its stock price trading sideways as sales driven by COVID-19 plummeted. Read more on ABT stock here.",No keywords,0.0,2023-12-03,09:00:32
8PJ89FJxQQYGMP9SkMzafXS5gzE0vbd8YoDCvsCU-I8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",The 'Magnificent Seven' is like the 'Nifty 50'? If only they could be so lucky.,MarketWatch,https://www.marketwatch.com/story/the-magnificent-seven-is-like-the-nifty-50-if-only-they-could-be-so-lucky-1ef77f6d,"['META', 'AAPL', 'AMZN', 'GOOGL', 'MSFT', 'NVDA', 'TSLA', 'JPM', 'WMT', 'BRK.A', 'BRK.B']",https://www.marketwatch.com/amp/story/the-magnificent-seven-is-like-the-nifty-50-if-only-they-could-be-so-lucky-1ef77f6d,https://images.mktw.net/im-20271959/social,Buying high-flying growth stocks at premium prices can be profitable -- if you're able to hold on for decades.,No keywords,0.5,2023-12-02,15:51:00
rz3gDSAR1VFpvdGAJlG0YPxdhWwJYZhFUmehaZtJ3FE,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Investors beware: ‘Magnificent Seven’ are starting to resemble ‘Nifty 50’ stocks that got crushed in the 1970s market crash,MarketWatch,https://www.marketwatch.com/story/investors-beware-magnificent-seven-are-starting-to-resemble-nifty-50-stocks-that-got-crushed-in-the-1970s-market-crash-6e26b351,"['PFE', 'BMY', 'KO', 'GE', 'TXN', 'IBM', 'XRX', 'MSFT', 'AAPL', 'NVDA', 'GOOGL', 'META', 'AMZN', 'TSLA']",https://www.marketwatch.com/amp/story/investors-beware-magnificent-seven-are-starting-to-resemble-nifty-50-stocks-that-got-crushed-in-the-1970s-market-crash-6e26b351,https://images.mktw.net/im-386226/social,"What do the ""Magnificent Seven"" stocks of today and the ""Nifty 50"" names of the early 1970s have in common? More than you might expect, according to one Wall Street strategist.",No keywords,0.325,2023-12-02,15:10:00
nbhzkp4A0Rx6xCuu1lE6Z9bzNgRCoxTQrXb32_kM9Fw,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Tesla Cybertruck Seen As Pricier 'Side Story,' More Ford Dealers Drop Out Of EV Program, Fisker's Production Woes And More: Biggest EV Stories Of The Week",Shanthi Rexaline,https://www.benzinga.com/analyst-ratings/analyst-color/23/12/36058005/tesla-cybertruck-seen-as-pricier-side-story-more-ford-dealers-drop-out-of-ev-progra,"['RIVN', 'VFS', 'F', 'FSR', 'TSLA', 'LI', 'WKHS', 'KARS', 'NIO', 'NKLA', 'XPEV', 'ARVL', 'GOEV', 'LCID', 'HYZN', 'FFIE']",https://www.benzinga.com/amp/content/36058005,https://cdn.benzinga.com/files/images/story/2023/San-Jose--Ca--Usa---November-25--2023-Te.jpeg?width=1200&height=800&fit=crop,"Electric vehicle stocks had a mixed outing in the week that ended on Dec. 1, as stock-specific actions drove sentiment in some cases while the listless performance of the broader market also weighed down on the industry. Tesla, Inc. (NASDAQ:TSLA) managed to post a weekly gain but settled off the highs, as the pre-Cybertruck launch frenzy soured amid mixed reviews for the electric pickup truck.
Here are the key events that happened in the EV space during the week:
Tesla’s Cybertruck Launch, Swedish Strike Update And More: After four years of its unveiling, Tesla’s Cybertruck finally saw the light of the day. The company held a grand delivery event Thursday afternoon at its Giga Austin facility and handed over the first few vehicles to customers. Delving into the details Tesla made available on its website, most analysts said the EV pickup truck was pricier.
Deepwater Asset Management’s Gene Munster, who is bullish on Tesla, said the final pricing of the three trim levels was at least 20-25% above his expectations. He also said the Cybertruck will likely be a “side story” until the company fully ramps up production to an annual production rate of 25,000 units in 2026.
Tesla continues to fight union troubles in Sweden as the Elon Musk-led company sued the Swedish Transport Agency after employees affiliated with Sweden’s public service union, Fackförbundent ST, stopped delivering mail, including license plates, to Tesla, local news ...Full story available on Benzinga.com","['News', 'Analyst Color', 'Equities', 'Top Stories']",0.09972222222222223,2023-12-02,14:34:37
6LQgnW9scygtd8uMkJxiORboR6sgO3ohYH5PIBOZsP8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Top trades for 2024 encircle Big Tech, but their bonds are a better bet, Bank of America says",MarketWatch,https://www.marketwatch.com/story/top-trades-for-2024-encircle-big-tech-but-not-so-much-the-stocks-bank-of-america-says-3b582f00,"['AMZN', 'META', 'TSLA', 'NVDA', 'GOOGL', 'MSFT', 'XBI', 'BP', 'BP']",https://www.marketwatch.com/amp/story/top-trades-for-2024-encircle-big-tech-but-not-so-much-the-stocks-bank-of-america-says-3b582f00,https://images.mktw.net/im-581897/social,"Bank of America strategists who laid out the top 10 trades for 2024,  including a bet against the Magnificent Seven tech stocks.",No keywords,0.75,2023-12-02,13:38:00
T-_dlOQGvi6BD7CXQ5SvQtWuklrbBWOrbZP8V8pW26g,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Here’s why Nvidia is a compelling stock when compared with the rest of the ‘Magnificent Seven’,MarketWatch,https://www.marketwatch.com/story/heres-why-nvidia-is-a-compelling-stock-when-compared-with-the-rest-of-the-magnificent-seven-0db1071b,"['NVDA', 'AAPL', 'MSFT', 'AMZN', 'TSLA', 'GOOGL', 'META']",https://www.marketwatch.com/amp/story/heres-why-nvidia-is-a-compelling-stock-when-compared-with-the-rest-of-the-magnificent-seven-0db1071b,https://images.mktw.net/im-06439923/social,"Nvidia has dominated financial-news coverage for tech-oriented companies this year, and it is reasonable to question how long a company can continue a winning streak like the one it has been on.",No keywords,0.21666666666666667,2023-12-02,13:31:00
pB-d54v4eSV4pjuAXRMbWxxHMSfM7FwAGcM5pxtarkg,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",'Magnificent Seven's' bonds may have been sending a signal to stockholders,MarketWatch,https://www.marketwatch.com/story/magnificent-sevens-bonds-may-have-been-sending-a-signal-to-stockholders-41b7ad42,"['AAPL', 'TSLA', 'META', 'MSFT', 'NVDA', 'AMZN', 'GOOGL']",https://www.marketwatch.com/amp/story/magnificent-sevens-bonds-may-have-been-sending-a-signal-to-stockholders-41b7ad42,https://images.mktw.net/im-70410073/social,"Bonds issued by the high-valuation ""Magnificent Seven"" have seen net selling for the last two weeks. Is that a signal for stockholders?",No keywords,0.3333333333333333,2023-12-02,13:23:00
